date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:50:22	1392/1392	---M--	200	added ('OK')	application/javascript	etag:%22570-604565fbdb0cb%22	http://www.cantaclaro.com.pe/wp-content/plugins/woocommerce/assets/js/jquery-cookie/jquery.cookie.min.js?ver=1.4.1-wc.7.6.1	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/plugins/woocommerce/assets/js/jquery-cookie/jquery.cookie.min670a.js	(from http://www.cantaclaro.com.pe/)
19:50:22	6875/6875	---M--	200	added ('OK')	application/javascript	etag:%221adb-60456b70c6513%22	http://www.cantaclaro.com.pe/wp-content/plugins/wp-whatsapp-chat/build/frontend/js/index.js?ver=5cf11c421167aee95e6c	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/plugins/wp-whatsapp-chat/build/frontend/js/indexfff7.js	(from http://www.cantaclaro.com.pe/)
19:50:24	12244/12244	---M--	200	added ('OK')	application/font-sfnt	etag:%222fd4-60456b87fec30%22	http://www.cantaclaro.com.pe/wp-content/plugins/wp-whatsapp-chat-pro/assets/icons/qlwf.ttf?9jnas	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/plugins/wp-whatsapp-chat-pro/assets/icons/qlwf9444.ttf	(from http://www.cantaclaro.com.pe/wp-content/plugins/wp-whatsapp-chat-pro/assets/qlwapp-icons.min.css?ver=2.6.4)
19:50:24	12320/12320	---M--	200	added ('OK')	application/font-woff	etag:%223020-60456b8863597%22	http://www.cantaclaro.com.pe/wp-content/plugins/wp-whatsapp-chat-pro/assets/icons/qlwf.woff?9jnas	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/plugins/wp-whatsapp-chat-pro/assets/icons/qlwf9444.woff	(from http://www.cantaclaro.com.pe/wp-content/plugins/wp-whatsapp-chat-pro/assets/qlwapp-icons.min.css?ver=2.6.4)
19:50:25	35309/35309	---M--	200	added ('OK')	image/svg+xml	etag:%2289ed-60456b8817e8a%22	http://www.cantaclaro.com.pe/wp-content/plugins/wp-whatsapp-chat-pro/assets/icons/qlwf.svg?9jnas	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/plugins/wp-whatsapp-chat-pro/assets/icons/qlwf9444.svg	(from http://www.cantaclaro.com.pe/wp-content/plugins/wp-whatsapp-chat-pro/assets/qlwapp-icons.min.css?ver=2.6.4)
19:50:42	265728/265728	---M--	200	added ('OK')	image/png	etag:%2240e00-60456c5cf5560%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/05/img_banner.png	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/05/img_banner.png	(from http://www.cantaclaro.com.pe/)
19:50:50	146960/146960	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2223e10-60456c9aa1775%22	http://www.cantaclaro.com.pe/wp-content/uploads/smile_fonts/Defaults/Defaults.eot?sni4t6	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/smile_fonts/Defaults/Defaultsdfa5.eot	(from http://www.cantaclaro.com.pe/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=3.19.13)
19:50:50	146792/146792	---M--	200	added ('OK')	application/font-sfnt	etag:%2223d68-60456c9b5101a%22	http://www.cantaclaro.com.pe/wp-content/uploads/smile_fonts/Defaults/Defaults.ttf?sni4t6	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/smile_fonts/Defaults/Defaultsdfa5.ttf	(from http://www.cantaclaro.com.pe/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=3.19.13)
19:50:52	184289/184289	---M--	200	added ('OK')	application/javascript	etag:%222cfe1-60456bdb08f67%22	http://www.cantaclaro.com.pe/wp-content/themes/Impreza/js/us.core.min.js?ver=8.13.4	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/themes/Impreza/js/us.core.min37b9.js	(from http://www.cantaclaro.com.pe/)
19:50:52	484760/484760	---M--	200	added ('OK')	image/svg+xml	etag:%2276598-60456c9b5101a%22	http://www.cantaclaro.com.pe/wp-content/uploads/smile_fonts/Defaults/Defaults.svg?sni4t6	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/smile_fonts/Defaults/Defaultsdfa5.svg	(from http://www.cantaclaro.com.pe/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=3.19.13)
19:50:53	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-6045607adfd6a%22	http://www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/ajax-loader.gif	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/ajax-loader.gif	(from http://www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/slick.min.css?ver=3.19.13)
19:50:53	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-6045608e1db5b%22	http://www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/slick.eot	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/slick.eot	(from http://www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/slick.min.css?ver=3.19.13)
19:50:53	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-6045608e1db5b%22	http://www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/slick.eot?	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/slickd41d.eot	(from http://www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/slick.min.css?ver=3.19.13)
19:50:54	1380/1380	---M--	200	added ('OK')	application/font-woff	etag:%22564-6045608e8190a%22	http://www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/slick.woff	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/slick.woff	(from http://www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/slick.min.css?ver=3.19.13)
19:50:54	1892/1892	---M--	200	added ('OK')	application/font-sfnt	etag:%22764-6045608e99bc4%22	http://www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/slick.ttf	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/slick.ttf	(from http://www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/slick.min.css?ver=3.19.13)
19:50:54	2180/2180	---M--	200	added ('OK')	image/svg+xml	etag:%22884-6045608e1c7d3%22	http://www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/slick.svg	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/fonts/slick.svg	(from http://www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/min-css/slick.min.css?ver=3.19.13)
19:50:55	3372/3372	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d2c-6045605d2ede8%22	http://www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/css/fonts/ult-silk.eot	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/css/fonts/ult-silk.eot	(from http://www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/css/icons.css?ver=3.19.13)
19:50:55	2504/2504	---M--	200	added ('OK')	application/font-woff	etag:%229c8-6045605ddf245%22	http://www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/css/fonts/ult-silk.woff	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/css/fonts/ult-silk.woff	(from http://www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/css/icons.css?ver=3.19.13)
19:50:55	5447/5447	---M--	200	added ('OK')	image/svg+xml	etag:%221547-6045605d6129c%22	http://www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/css/fonts/ult-silk.svg	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/css/fonts/ult-silk.svg	(from http://www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/css/icons.css?ver=3.19.13)
19:50:55	3204/3204	---M--	200	added ('OK')	application/font-sfnt	etag:%22c84-6045605d92b97%22	http://www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/css/fonts/ult-silk.ttf	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/css/fonts/ult-silk.ttf	(from http://www.cantaclaro.com.pe/wp-content/plugins/Ultimate_VC_Addons/assets/css/icons.css?ver=3.19.13)
19:50:58	2404/2404	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:50:58%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fnosotros%2F	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embed9238.json	(from http://www.cantaclaro.com.pe/nosotros/)
19:50:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jan%202025%2000:50:58%20GMT	http://www.cantaclaro.com.pe/?p=35	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/index5c90.html	(from http://www.cantaclaro.com.pe/nosotros/)
19:50:58	146868/146868	---M--	200	added ('OK')	application/font-woff	etag:%2223db4-60456c9c008c0%22	http://www.cantaclaro.com.pe/wp-content/uploads/smile_fonts/Defaults/Defaults.woff?sni4t6	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/smile_fonts/Defaults/Defaultsdfa5.woff	(from http://www.cantaclaro.com.pe/wp-content/uploads/smile_fonts/Defaults/Defaults.css?ver=3.19.13)
19:50:58	22743/22743	---MC-	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:50:57%20GMT	http://www.cantaclaro.com.pe/wp-json/wp/v2/pages/35	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/wp/v2/pages/35.json	(from http://www.cantaclaro.com.pe/nosotros/)
19:50:59	2476/2476	---M--	200	added ('OK')	text/xml	date:Fri,%2017%20Jan%202025%2000:50:59%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fnosotros%2F&format=xml	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embed095b	(from http://www.cantaclaro.com.pe/nosotros/)
19:51:04	23900/23900	---M--	200	added ('OK')	image/png	etag:%225d5c-60456bf9543b3%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/05/Alianza-Leguminosas-para-la-salud.png	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/05/Alianza-Leguminosas-para-la-salud.png	(from http://www.cantaclaro.com.pe/nosotros/)
19:51:06	32981/32981	---M--	200	added ('OK')	image/png	etag:%2280d5-60456c491ea14%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/05/USA-PULSES.png	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/05/USA-PULSES.png	(from http://www.cantaclaro.com.pe/nosotros/)
19:51:10	37725/37725	---M--	200	added ('OK')	image/png	etag:%22935d-60456c483ebfb%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/05/US-Dry-Beans.png	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/05/US-Dry-Beans.png	(from http://www.cantaclaro.com.pe/nosotros/)
19:51:12	36006/36006	---M--	200	added ('OK')	image/png	etag:%228ca6-60456c39afa14%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/05/Recurso-20-1024x231.png	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/05/Recurso-20-1024x231.png	(from http://www.cantaclaro.com.pe/nosotros/)
19:51:28	209096/209096	---M--	200	added ('OK')	image/jpeg	etag:%22330c8-60456c1404632%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/05/Fondo_contacto.jpg	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/05/Fondo_contacto.jpg	(from http://www.cantaclaro.com.pe/nosotros/)
19:51:50	313378/313378	---M--	200	added ('OK')	image/jpeg	etag:%224c822-60456c59d8ef4%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/05/img-cantaclaro1.jpg	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/05/img-cantaclaro1.jpg	(from http://www.cantaclaro.com.pe/nosotros/)
19:51:55	18942/18942	---MC-	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:51:51%20GMT	http://www.cantaclaro.com.pe/wp-json/wp/v2/pages/135	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/wp/v2/pages/135.json	(from http://www.cantaclaro.com.pe/menestras/)
19:51:56	2409/2409	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:51:56%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fmenestras%2F	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embedd060.json	(from http://www.cantaclaro.com.pe/menestras/)
19:51:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jan%202025%2000:51:58%20GMT	http://www.cantaclaro.com.pe/?p=135	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/index86fa.html	(from http://www.cantaclaro.com.pe/menestras/)
19:51:59	2481/2481	---M--	200	added ('OK')	text/xml	date:Fri,%2017%20Jan%202025%2000:51:58%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fmenestras%2F&format=xml	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embed666f	(from http://www.cantaclaro.com.pe/menestras/)
19:51:59	2244/2244	---M--	200	added ('OK')	image/svg+xml	etag:%228c4-60456c1415b8c%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/05/Footer.svg	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/05/Footer.svg	(from http://www.cantaclaro.com.pe/menestras/)
19:52:00	303297/303297	---M--	200	added ('OK')	image/png	etag:%224a0c1-60456c91112de%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/06/img_procesos_ressp-1024x486.png	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/06/img_procesos_ressp-1024x486.png	(from http://www.cantaclaro.com.pe/nosotros/)
19:52:02	18167/18167	---M--	200	added ('OK')	image/png	etag:%2246f7-60456c989f8a7%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/07/menestra_icon.png	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/07/menestra_icon.png	(from http://www.cantaclaro.com.pe/menestras/)
19:52:06	86529/86529	---MC-	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2000:52:04%20GMT	http://www.cantaclaro.com.pe/productos/moron-entero-5kg/	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/productos/moron-entero-5kg/index.html	(from http://www.cantaclaro.com.pe/menestras/)
19:52:25	348068/348068	---M--	200	added ('OK')	image/png	etag:%2254fa4-60456c8f86271%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/06/img_procesos_reponsive-486x1024.png	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/06/img_procesos_reponsive-486x1024.png	(from http://www.cantaclaro.com.pe/nosotros/)
19:52:30	86569/86569	---MC-	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2000:52:27%20GMT	http://www.cantaclaro.com.pe/productos/papa-seca-amarilla-5kg/	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/productos/papa-seca-amarilla-5kg/index.html	(from http://www.cantaclaro.com.pe/menestras/)
19:52:36	195714/195714	---M--	200	added ('OK')	image/png	etag:%222fc82-60456c7f656a4%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/06/Moron-entero-5kg.png	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/06/Moron-entero-5kg.png	(from http://www.cantaclaro.com.pe/menestras/)
19:52:41	86548/86548	---MC-	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2000:52:37%20GMT	http://www.cantaclaro.com.pe/productos/lenteja-richlea-5kg/	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/productos/lenteja-richlea-5kg/index.html	(from http://www.cantaclaro.com.pe/menestras/)
19:52:41	186427/186427	---M--	200	added ('OK')	image/png	etag:%222d83b-60456c80d036f%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/06/Papa-seca-amarilla-5kg.png	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/06/Papa-seca-amarilla-5kg.png	(from http://www.cantaclaro.com.pe/menestras/)
19:52:46	86583/86583	---MC-	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2000:52:43%20GMT	http://www.cantaclaro.com.pe/productos/arveja-verde-partida-5kg/	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/productos/arveja-verde-partida-5kg/index.html	(from http://www.cantaclaro.com.pe/menestras/)
19:52:59	626805/626805	---M--	200	added ('OK')	image/jpeg	etag:%2299075-60456c5bbe8a1%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/05/img2.jpg	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/05/img2.jpg	(from http://www.cantaclaro.com.pe/nosotros/)
19:53:03	86513/86513	---MC-	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2000:53:00%20GMT	http://www.cantaclaro.com.pe/productos/trigo-mote-5kg/	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/productos/trigo-mote-5kg/index.html	(from http://www.cantaclaro.com.pe/menestras/)
19:53:08	195633/195633	---M--	200	added ('OK')	image/png	etag:%222fc31-60456c7d2a9a9%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/06/Lenteja-richlea-5kg.png	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/06/Lenteja-richlea-5kg.png	(from http://www.cantaclaro.com.pe/menestras/)
19:53:12	86576/86576	---MC-	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2000:53:09%20GMT	http://www.cantaclaro.com.pe/productos/trigo-entero-pelado-5kg/	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/productos/trigo-entero-pelado-5kg/index.html	(from http://www.cantaclaro.com.pe/menestras/)
19:53:19	195555/195555	---M--	200	added ('OK')	image/png	etag:%222fbe3-60456c7581a16%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/06/Arveja-verde-partida-5kg.png	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/06/Arveja-verde-partida-5kg.png	(from http://www.cantaclaro.com.pe/menestras/)
19:53:23	86542/86542	---MC-	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2000:53:20%20GMT	http://www.cantaclaro.com.pe/productos/frijol-caballero/	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/productos/frijol-caballero/index.html	(from http://www.cantaclaro.com.pe/menestras/)
19:53:24	192427/192427	---M--	200	added ('OK')	image/png	etag:%222efab-60456c83972a4%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/06/Trigo-mote-5kg.png	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/06/Trigo-mote-5kg.png	(from http://www.cantaclaro.com.pe/menestras/)
19:53:28	86565/86565	---MC-	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2000:53:25%20GMT	http://www.cantaclaro.com.pe/productos/arveja-verde-partida/	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/productos/arveja-verde-partida/index.html	(from http://www.cantaclaro.com.pe/menestras/)
19:53:41	192238/192238	---M--	200	added ('OK')	image/png	etag:%222eeee-60456c8235279%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/06/Trigo-entero-pelado-5kg.png	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/06/Trigo-entero-pelado-5kg.png	(from http://www.cantaclaro.com.pe/menestras/)
19:53:46	86543/86543	---MC-	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2000:53:43%20GMT	http://www.cantaclaro.com.pe/productos/frijol-panamito-2/	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/productos/frijol-panamito-2/index.html	(from http://www.cantaclaro.com.pe/menestras/)
19:53:47	173187/173187	---M--	200	added ('OK')	image/png	etag:%222a483-60456c7bc81ae%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/06/Frijol-caballero-500g.png	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/06/Frijol-caballero-500g.png	(from http://www.cantaclaro.com.pe/menestras/)
19:53:54	86486/86486	---MC-	200	added ('OK')	text/html	date:Fri,%2017%20Jan%202025%2000:53:49%20GMT	http://www.cantaclaro.com.pe/productos/garbanzo/	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/productos/garbanzo/index.html	(from http://www.cantaclaro.com.pe/menestras/)
19:53:56	146076/146076	---M--	200	added ('OK')	image/png	etag:%2223a9c-60456c79ebc73%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/06/Frijol-Panamito-500g.png	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/06/Frijol-Panamito-500g.png	(from http://www.cantaclaro.com.pe/menestras/)
19:53:57	170857/170857	---M--	200	added ('OK')	image/png	etag:%2229b69-60456c76360dc%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/06/Arveja-verde-partida.png	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/06/Arveja-verde-partida.png	(from http://www.cantaclaro.com.pe/menestras/)
19:53:57	2404/2404	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:53:57%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fcereales%2F	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embedb39e.json	(from http://www.cantaclaro.com.pe/cereales/)
19:53:58	18917/18917	---MC-	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:53:56%20GMT	http://www.cantaclaro.com.pe/wp-json/wp/v2/pages/164	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/wp/v2/pages/164.json	(from http://www.cantaclaro.com.pe/cereales/)
19:53:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jan%202025%2000:53:58%20GMT	http://www.cantaclaro.com.pe/?p=164	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/index7760.html	(from http://www.cantaclaro.com.pe/cereales/)
19:53:58	2476/2476	---M--	200	added ('OK')	text/xml	date:Fri,%2017%20Jan%202025%2000:53:58%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fcereales%2F&format=xml	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embedd2cb	(from http://www.cantaclaro.com.pe/cereales/)
19:54:01	22336/22336	---M--	200	added ('OK')	image/png	etag:%225740-60456c973828c%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/07/cereales_icon.png	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/07/cereales_icon.png	(from http://www.cantaclaro.com.pe/cereales/)
19:54:01	2384/2384	---M--	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:54:01%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fblog%2F	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embeddd23.json	(from http://www.cantaclaro.com.pe/blog/)
19:54:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jan%202025%2000:54:02%20GMT	http://www.cantaclaro.com.pe/?p=114	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/index30a5.html	(from http://www.cantaclaro.com.pe/blog/)
19:54:03	2456/2456	---M--	200	added ('OK')	text/xml	date:Fri,%2017%20Jan%202025%2000:54:03%20GMT	http://www.cantaclaro.com.pe/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.cantaclaro.com.pe%2Fblog%2F&format=xml	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/oembed/1.0/embed41ce	(from http://www.cantaclaro.com.pe/blog/)
19:54:05	12906/12906	---M--	200	added ('OK')	image/jpeg	etag:%22326a-6056c76ff9ed0%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-8.11-300x220.jpg	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-8.11-300x220.jpg	(from http://www.cantaclaro.com.pe/blog/)
19:54:07	23938/23938	---M--	200	added ('OK')	image/jpeg	etag:%225d82-6056c503529bc%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-ensalada-de-quinoa-y-garbanzos-7-300x200.jpg	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-ensalada-de-quinoa-y-garbanzos-7-300x200.jpg	(from http://www.cantaclaro.com.pe/blog/)
19:54:07	53729/53729	---MC-	200	added ('OK')	application/json	date:Fri,%2017%20Jan%202025%2000:54:00%20GMT	http://www.cantaclaro.com.pe/wp-json/wp/v2/pages/114	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-json/wp/v2/pages/114.json	(from http://www.cantaclaro.com.pe/blog/)
19:54:07	20326/20326	---M--	200	added ('OK')	image/jpeg	etag:%224f66-6056c4fd58c65%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-4.1-300x200.jpg	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/09/Cantaclaro-4.1-300x200.jpg	(from http://www.cantaclaro.com.pe/blog/)
19:54:08	166185/166185	---M--	200	added ('OK')	image/png	etag:%2228929-60456c8aaceb4%22	http://www.cantaclaro.com.pe/wp-content/uploads/2023/06/garbanzo-500g.png	C:/Mis%20lugares%20Web/test/www.cantaclaro.com.pe/wp-content/uploads/2023/06/garbanzo-500g.png	(from http://www.cantaclaro.com.pe/menestras/)
